NumeroContrato,HasDifferences,ValorFace_Internal,ValorFace_Fund,ValorFace_Difference,ValorFace_Diff_Percent,ValorAquisicao_Internal,ValorAquisicao_Fund,ValorAquisicao_Difference,ValorAquisicao_Diff_Percent
04d27b1f-fc37-4ea0-acf6-d5cb4d1a864d,True,,,,,293009.88,293009.9,-0.02000000001862645,6.825707943187738e-06
04d68823-f535-4070-ae9e-4cbbfb1fe3d9,True,,,,,4409.79,4409.8,-0.010000000000218279,0.000226767653866803
04d7adf0-d03c-4566-aaf6-599cb9893163,True,,,,,13510.69,13510.68,0.010000000000218279,7.401551957575991e-05
04ea7e42-99b5-432f-8e9c-92be5f5cf128,True,,,,,67120.87,67120.88,-0.010000000009313226,1.4898493597392084e-05
04f0a90d-2046-4fb5-950c-d31764783bc1,True,,,,,35434.99,35435.01,-0.020000000004074536,5.644135560868907e-05
04f0fa58-0bfc-48d8-9b32-45867f055a68,True,,,,,47921.93,47921.95,-0.01999999999679858,4.173452874267133e-05
04f424e7-aff9-4ac2-8a83-8bc792fd750f,True,,,,,110928.94,110928.93,0.010000000009313226,9.014780913611288e-06
04f5e67f-3971-41f9-b0cc-7c358eb374c7,True,,,,,22397.62,22397.6,0.020000000000436557,8.929528163926741e-05
04f72d2d-72b5-4cbe-be20-85d1ac0d3905,True,,,,,9669.69,9669.67,0.020000000000436557,0.0002068322910754613
04ffaae9-e7c1-4b5b-ad43-45688ab4c16a,True,,,,,9617.48,9617.47,0.010000000000218279,0.00010397744937305008
05026018-6ceb-49b2-8926-b08a589028da,True,,,,,144.8,144.79,0.010000000000019327,0.006906554320063076
050597a7-e3a4-4979-b0ca-47ec2663f2ca,True,,,,,290723.19000000006,290723.21,-0.01999999996041879,6.879395683756652e-06
0506358e-3c36-4312-a3de-01cc9c1f216f,True,,,,,3076.73,3076.72,0.010000000000218279,0.000325021451422888
051adf4d-9f12-47f3-93c3-6def727c1d83,True,,,,,7590.71,7590.72,-0.010000000000218279,0.00013173980861128163
052b5dba-80ea-4a4e-b3a5-e004be92a226,True,,,,,30392.58,30392.57,0.010000000002037268,3.2902778547642626e-05
0535f42d-c979-474b-963a-2d1d50207ed2,True,,,,,80931.65,80931.66,-0.010000000009313226,1.2356103914479482e-05
0545b81b-b84a-4af4-9e8a-d0d97eae36b8,True,,,,,52146.17999999999,52146.19,-0.010000000009313226,1.9176856467007894e-05
0553a051-daad-4f5b-a9f8-84c1b9fc2583,True,,,,,6413.28,6413.29,-0.010000000000218279,0.00015592620948402892
0558e9b1-48a4-48a5-a6dc-282baeb5652f,True,,,,,5222.74,5222.73,0.010000000000218279,0.00019147074423181518
056afbbd-9bfd-4be3-9173-4a8af5f27bf4,True,,,,,737631.4799999997,737631.46,0.019999999785795808,2.711381071761203e-06
056f8bb1-73d8-4274-a855-a4df17ac0ecc,True,,,,,250133.55999999997,250133.54,0.01999999996041879,7.995728985572582e-06
05747a20-9069-4c72-bcd8-a194a70642c6,True,,,,,4232.01,4232.0,0.010000000000218279,0.00023629489603540357
05781023-c681-420f-837d-dc7c23987128,True,,,,,921.31,921.32,-0.010000000000104592,0.0010853992098407276
0584a2ef-6f96-4fc3-8134-cf2e0b901891,True,,,,,7816383.220000004,7816383.15,0.07000000402331352,8.955549220141994e-07
058c485e-ecd9-4560-aefe-fbbff535e366,True,,,,,432158.98000000004,432158.96,0.02000000001862645,4.627926728309983e-06
05a82b6a-be9e-4450-8dc8-aec816a1f894,True,,,,,11934.199999999999,11934.22,-0.020000000000436557,0.00016758531349712473
05ad2129-98ec-41d8-a743-d4ce61cbd664,True,,,,,17825.4,17825.39,0.010000000002037268,5.6099754350604774e-05
05b95c0e-4bd2-44db-94fb-7a057a5c1880,True,,,,,272001.29000000004,272001.27,0.02000000001862645,7.352906851731409e-06
05c6a2fc-4324-4afe-bdf1-6d4263930174,True,,,,,12393.67,12393.68,-0.010000000000218279,8.06862852697365e-05
05dcb3c3-1ba5-4b17-bdb9-75b67590ded2,True,,,,,6939.7699999999995,6939.78,-0.010000000000218279,0.00014409678693299037
05de6502-03dd-4430-a67e-2bb5e6d8745c,True,,,,,60024.74999999999,60024.76,-0.010000000009313226,1.66597917414634e-05
05e2e1cb-c6cc-4af4-91bc-0de991640dbc,True,,,,,337019.19,337019.18,0.010000000009313226,2.9671901787053263e-06
05e63421-16b1-4caf-8fcc-2f752ab47bee,True,,,,,540849.8899999999,540849.91,-0.020000000135041773,3.6978836023180204e-06
05e6dca2-a750-49fa-bdc2-d56122a91512,True,,,,,7663.06,7663.05,0.010000000000218279,0.00013049634284284035
05ec85f7-385b-4341-8b3e-34ba7780906a,True,,,,,124043.08000000002,124043.1,-0.01999999998952262,1.6123428058088373e-05
05fa5208-b37d-4e09-ba93-9b81a55eea37,True,,,,,281859.31999999995,281859.34,-0.020000000076834112,7.095737922622721e-06
06037d40-ff84-4243-974e-026897c1e24a,True,,,,,11953.76,11953.77,-0.010000000000218279,8.365561659809649e-05
060647e0-47b6-41b3-97a6-fcd6fe29f14f,True,,,,,2609.68,2609.69,-0.010000000000218279,0.0003831872751253321
060954f6-9290-475e-9a84-00ddba6cff77,True,,,,,264325.37,264325.38,-0.010000000009313226,3.7832159777139923e-06
060f4611-e3d6-4c5a-99be-4761f630f68f,True,,,,,103407.43000000001,103407.45,-0.01999999998952262,1.934096623553005e-05
06105f77-b70d-4b7a-9a0a-27790a58b4c2,True,,,,,9347.789999999999,9347.8,-0.010000000000218279,0.00010697704272896596
0625e443-0c6b-4682-a603-f927fa752649,True,,,,,8465.610000000002,8465.6,0.010000000002037268,0.00011812511814918337
0629470e-3bc8-43d6-bd4c-fff2fd71f141,True,,,,,48949.53,48949.52,0.010000000002037268,2.0429209524500482e-05
0642fcb2-f82f-4332-81e2-fb5b7660fb33,True,,,,,6639.069999999999,6639.05,0.019999999998617568,0.00030124791948573314
